valuation_batch_id,run_id,datestamp,timestamp,engine_name,number_of_threads,hash_size,time_per_valuation,number_of_runs,machine_ident,model,chess1m_sp_idn,chess960_scharnagl_sp_idn_white,chess960_scharnagl_sp_idn_black,rank_1_white,rank_8_black,standard_fen,shredder_fen,is_chess960,is_classical,score_cp,score_mate_in,score_is_mate,score,lowerbound,upperbound,depth,seldepth,nodes,nps,move_1,move_2,move_3,move_4,move_5,move_6,pv,info_pretty,error
2025-09-28_18:31:09_960_Alienware Aurora R7,76,2025-09-28,18:56:29,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,73036,76,76,NBNRKQBR,nbnrkqbr,nbnrkqbr/pppppppp/8/8/8/8/PPPPPPPP/NBNRKQBR w KQkq - 0 1,nbnrkqbr/pppppppp/8/8/8/8/PPPPPPPP/NBNRKQBR w HDhd - 0 1,1,0,34,,False,"PovScore(Cp(+34), WHITE)",True,True,34,46,60221302,3010914,e4,c6,c3,f6,Nab3,e5,"[Move.from_uci('e2e4'), Move.from_uci('c7c6'), Move.from_uci('c2c3'), Move.from_uci('f7f6'), Move.from_uci('a1b3'), Move.from_uci('e7e5'), Move.from_uci('f2f4'), Move.from_uci('g8f7'), Move.from_uci('c1e2'), Move.from_uci('c8d6'), Move.from_uci('e1d1'), Move.from_uci('e8d8'), Move.from_uci('b1c2'), Move.from_uci('h7h5'), Move.from_uci('d2d3'), Move.from_uci('d8e8'), Move.from_uci('g1e3'), Move.from_uci('e5f4'), Move.from_uci('e3f4'), Move.from_uci('g7g5'), Move.from_uci('f4d2'), Move.from_uci('f6f5'), Move.from_uci('e4f5'), Move.from_uci('d6f5'), Move.from_uci('d2g5'), Move.from_uci('h8g8'), Move.from_uci('f1f5'), Move.from_uci('e8e2'), Move.from_uci('h1f1')]","{'currmove': Move.from_uci('e2e4'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 50,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 60221302,
 'nps': 3010914,
 'pv': [Move.from_uci('e2e4'),
        Move.from_uci('c7c6'),
        Move.from_uci('c2c3'),
        Move.from_uci('f7f6'),
        Move.from_uci('a1b3'),
        Move.from_uci('e7e5'),
        Move.from_uci('f2f4'),
        Move.from_uci('g8f7'),
        Move.from_uci('c1e2'),
        Move.from_uci('c8d6'),
        Move.from_uci('e1d1'),
        Move.from_uci('e8d8'),
        Move.from_uci('b1c2'),
        Move.from_uci('h7h5'),
        Move.from_uci('d2d3'),
        Move.from_uci('d8e8'),
        Move.from_uci('g1e3'),
        Move.from_uci('e5f4'),
        Move.from_uci('e3f4'),
        Move.from_uci('g7g5'),
        Move.from_uci('f4d2'),
        Move.from_uci('f6f5'),
        Move.from_uci('e4f5'),
        Move.from_uci('d6f5'),
        Move.from_uci('d2g5'),
        Move.from_uci('h8g8'),
        Move.from_uci('f1f5'),
        Move.from_uci('e8e2'),
        Move.from_uci('h1f1')],
 'score': PovScore(Cp(+34), WHITE),
 'seldepth': 46,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,77,2025-09-28,18:56:49,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,73997,77,77,NNRBKQBR,nnrbkqbr,nnrbkqbr/pppppppp/8/8/8/8/PPPPPPPP/NNRBKQBR w KQkq - 0 1,nnrbkqbr/pppppppp/8/8/8/8/PPPPPPPP/NNRBKQBR w HChc - 0 1,1,0,18,,False,"PovScore(Cp(+18), WHITE)",True,True,34,49,59953667,2997533,f4,,,,,,[Move.from_uci('f2f4')],"{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 48,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 59953667,
 'nps': 2997533,
 'pv': [Move.from_uci('f2f4')],
 'score': PovScore(Cp(+18), WHITE),
 'seldepth': 49,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,78,2025-09-28,18:57:09,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,74958,78,78,NNRKQBBR,nnrkqbbr,nnrkqbbr/pppppppp/8/8/8/8/PPPPPPPP/NNRKQBBR w KQkq - 0 1,nnrkqbbr/pppppppp/8/8/8/8/PPPPPPPP/NNRKQBBR w HChc - 0 1,1,0,15,,False,"PovScore(Cp(+15), WHITE)",True,True,34,39,58125377,2906268,f3,f6,,,,,"[Move.from_uci('f2f3'), Move.from_uci('f7f6')]","{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 3,
 'depth': 34,
 'hashfull': 57,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 58125377,
 'nps': 2906268,
 'pv': [Move.from_uci('f2f3'), Move.from_uci('f7f6')],
 'score': PovScore(Cp(+15), WHITE),
 'seldepth': 39,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,79,2025-09-28,18:57:29,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,75919,79,79,NNRKQRBB,nnrkqrbb,nnrkqrbb/pppppppp/8/8/8/8/PPPPPPPP/NNRKQRBB w KQkq - 0 1,nnrkqrbb/pppppppp/8/8/8/8/PPPPPPPP/NNRKQRBB w FCfc - 0 1,1,0,28,,False,"PovScore(Cp(+28), WHITE)",True,True,33,59,61886859,3094188,g3,O-O-O,,,,,"[Move.from_uci('g2g3'), Move.from_uci('d8c8')]","{'currmove': Move.from_uci('g2g3'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 49,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 61886859,
 'nps': 3094188,
 'pv': [Move.from_uci('g2g3'), Move.from_uci('d8c8')],
 'score': PovScore(Cp(+28), WHITE),
 'seldepth': 59,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,80,2025-09-28,18:57:49,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,76880,80,80,BBNNRKRQ,bbnnrkrq,bbnnrkrq/pppppppp/8/8/8/8/PPPPPPPP/BBNNRKRQ w KQkq - 0 1,bbnnrkrq/pppppppp/8/8/8/8/PPPPPPPP/BBNNRKRQ w GEge - 0 1,1,0,72,,False,"PovScore(Cp(+72), WHITE)",True,True,29,45,60874554,3043727,g4,,,,,,[Move.from_uci('g2g4')],"{'currmove': Move.from_uci('g2g4'),
 'currmovenumber': 1,
 'depth': 29,
 'hashfull': 53,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 60874554,
 'nps': 3043727,
 'pv': [Move.from_uci('g2g4')],
 'score': PovScore(Cp(+72), WHITE),
 'seldepth': 45,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,81,2025-09-28,18:58:09,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,77841,81,81,BNNBRKRQ,bnnbrkrq,bnnbrkrq/pppppppp/8/8/8/8/PPPPPPPP/BNNBRKRQ w KQkq - 0 1,bnnbrkrq/pppppppp/8/8/8/8/PPPPPPPP/BNNBRKRQ w GEge - 0 1,1,0,35,,False,"PovScore(Cp(+35), WHITE)",True,True,32,49,59920103,2996005,b3,b6,e4,e5,h4,h5,"[Move.from_uci('b2b3'), Move.from_uci('b7b6'), Move.from_uci('e2e4'), Move.from_uci('e7e5'), Move.from_uci('h2h4'), Move.from_uci('h7h5'), Move.from_uci('f1g1'), Move.from_uci('c8d6'), Move.from_uci('h1h2'), Move.from_uci('g7g5'), Move.from_uci('h4g5'), Move.from_uci('d8g5'), Move.from_uci('f2f4'), Move.from_uci('g5f6'), Move.from_uci('c1d3'), Move.from_uci('b8c6'), Move.from_uci('f4e5'), Move.from_uci('f6e5'), Move.from_uci('d3e5'), Move.from_uci('c6e5'), Move.from_uci('b1c3'), Move.from_uci('h5h4'), Move.from_uci('e1e3'), Move.from_uci('h8g7'), Move.from_uci('a2a3'), Move.from_uci('g7g5'), Move.from_uci('c3d5'), Move.from_uci('a8d5'), Move.from_uci('e4d5'), Move.from_uci('e5g4'), Move.from_uci('e3e8'), Move.from_uci('f8e8')]","{'currmove': Move.from_uci('b2b3'),
 'currmovenumber': 1,
 'depth': 32,
 'hashfull': 54,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 59920103,
 'nps': 2996005,
 'pv': [Move.from_uci('b2b3'),
        Move.from_uci('b7b6'),
        Move.from_uci('e2e4'),
        Move.from_uci('e7e5'),
        Move.from_uci('h2h4'),
        Move.from_uci('h7h5'),
        Move.from_uci('f1g1'),
        Move.from_uci('c8d6'),
        Move.from_uci('h1h2'),
        Move.from_uci('g7g5'),
        Move.from_uci('h4g5'),
        Move.from_uci('d8g5'),
        Move.from_uci('f2f4'),
        Move.from_uci('g5f6'),
        Move.from_uci('c1d3'),
        Move.from_uci('b8c6'),
        Move.from_uci('f4e5'),
        Move.from_uci('f6e5'),
        Move.from_uci('d3e5'),
        Move.from_uci('c6e5'),
        Move.from_uci('b1c3'),
        Move.from_uci('h5h4'),
        Move.from_uci('e1e3'),
        Move.from_uci('h8g7'),
        Move.from_uci('a2a3'),
        Move.from_uci('g7g5'),
        Move.from_uci('c3d5'),
        Move.from_uci('a8d5'),
        Move.from_uci('e4d5'),
        Move.from_uci('e5g4'),
        Move.from_uci('e3e8'),
        Move.from_uci('f8e8')],
 'score': PovScore(Cp(+35), WHITE),
 'seldepth': 49,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,82,2025-09-28,18:58:29,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,78802,82,82,BNNRKBRQ,bnnrkbrq,bnnrkbrq/pppppppp/8/8/8/8/PPPPPPPP/BNNRKBRQ w KQkq - 0 1,bnnrkbrq/pppppppp/8/8/8/8/PPPPPPPP/BNNRKBRQ w GDgd - 0 1,1,0,29,,False,"PovScore(Cp(+29), WHITE)",True,True,32,53,58334504,2916725,g3,g5,d4,e6,Bg2,Nc6,"[Move.from_uci('g2g3'), Move.from_uci('g7g5'), Move.from_uci('d2d4'), Move.from_uci('e7e6'), Move.from_uci('f1g2'), Move.from_uci('b8c6'), Move.from_uci('b2b3'), Move.from_uci('h7h5'), Move.from_uci('c2c4'), Move.from_uci('c8e7'), Move.from_uci('e2e3'), Move.from_uci('e8d8'), Move.from_uci('c1d3'), Move.from_uci('h5h4'), Move.from_uci('g3g4'), Move.from_uci('h4h3'), Move.from_uci('g2f3'), Move.from_uci('b7b6'), Move.from_uci('e1d1'), Move.from_uci('c8b8'), Move.from_uci('g1g3'), Move.from_uci('e7g6'), Move.from_uci('h1f1'), Move.from_uci('g6h4'), Move.from_uci('g3h3'), Move.from_uci('d7d5'), Move.from_uci('f3e2'), Move.from_uci('f7f5'), Move.from_uci('g4f5'), Move.from_uci('g5g4'), Move.from_uci('h3g3'), Move.from_uci('d5c4'), Move.from_uci('b3c4'), Move.from_uci('e6f5'), Move.from_uci('h2h3')]","{'currmove': Move.from_uci('g2g3'),
 'currmovenumber': 1,
 'depth': 32,
 'hashfull': 48,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 58334504,
 'nps': 2916725,
 'pv': [Move.from_uci('g2g3'),
        Move.from_uci('g7g5'),
        Move.from_uci('d2d4'),
        Move.from_uci('e7e6'),
        Move.from_uci('f1g2'),
        Move.from_uci('b8c6'),
        Move.from_uci('b2b3'),
        Move.from_uci('h7h5'),
        Move.from_uci('c2c4'),
        Move.from_uci('c8e7'),
        Move.from_uci('e2e3'),
        Move.from_uci('e8d8'),
        Move.from_uci('c1d3'),
        Move.from_uci('h5h4'),
        Move.from_uci('g3g4'),
        Move.from_uci('h4h3'),
        Move.from_uci('g2f3'),
        Move.from_uci('b7b6'),
        Move.from_uci('e1d1'),
        Move.from_uci('c8b8'),
        Move.from_uci('g1g3'),
        Move.from_uci('e7g6'),
        Move.from_uci('h1f1'),
        Move.from_uci('g6h4'),
        Move.from_uci('g3h3'),
        Move.from_uci('d7d5'),
        Move.from_uci('f3e2'),
        Move.from_uci('f7f5'),
        Move.from_uci('g4f5'),
        Move.from_uci('g5g4'),
        Move.from_uci('h3g3'),
        Move.from_uci('d5c4'),
        Move.from_uci('b3c4'),
        Move.from_uci('e6f5'),
        Move.from_uci('h2h3')],
 'score': PovScore(Cp(+29), WHITE),
 'seldepth': 53,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,83,2025-09-28,18:58:49,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,79763,83,83,BNNRKRQB,bnnrkrqb,bnnrkrqb/pppppppp/8/8/8/8/PPPPPPPP/BNNRKRQB w KQkq - 0 1,bnnrkrqb/pppppppp/8/8/8/8/PPPPPPPP/BNNRKRQB w FDfd - 0 1,1,0,23,,False,"PovScore(Cp(+23), WHITE)",True,True,33,50,57717131,2885856,g4,,,,,,[Move.from_uci('g2g4')],"{'currmove': Move.from_uci('g2g4'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 55,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 57717131,
 'nps': 2885856,
 'pv': [Move.from_uci('g2g4')],
 'score': PovScore(Cp(+23), WHITE),
 'seldepth': 50,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,84,2025-09-28,18:59:09,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,80724,84,84,NBBNRKRQ,nbbnrkrq,nbbnrkrq/pppppppp/8/8/8/8/PPPPPPPP/NBBNRKRQ w KQkq - 0 1,nbbnrkrq/pppppppp/8/8/8/8/PPPPPPPP/NBBNRKRQ w GEge - 0 1,1,0,21,,False,"PovScore(Cp(+21), WHITE)",True,True,34,49,59634835,2981741,d4,d5,,,,,"[Move.from_uci('d2d4'), Move.from_uci('d7d5')]","{'currmove': Move.from_uci('c2c3'),
 'currmovenumber': 3,
 'depth': 34,
 'hashfull': 51,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 59634835,
 'nps': 2981741,
 'pv': [Move.from_uci('d2d4'), Move.from_uci('d7d5')],
 'score': PovScore(Cp(+21), WHITE),
 'seldepth': 49,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,85,2025-09-28,18:59:29,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,81685,85,85,NNBBRKRQ,nnbbrkrq,nnbbrkrq/pppppppp/8/8/8/8/PPPPPPPP/NNBBRKRQ w KQkq - 0 1,nnbbrkrq/pppppppp/8/8/8/8/PPPPPPPP/NNBBRKRQ w GEge - 0 1,1,0,21,,False,"PovScore(Cp(+21), WHITE)",True,,36,31,59563309,2978165,Nb3,,,,,,[Move.from_uci('a1b3')],"{'currmove': Move.from_uci('a1b3'),
 'currmovenumber': 1,
 'depth': 36,
 'hashfull': 54,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 59563309,
 'nps': 2978165,
 'pv': [Move.from_uci('a1b3')],
 'score': PovScore(Cp(+21), WHITE),
 'seldepth': 31,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0}",
2025-09-28_18:31:09_960_Alienware Aurora R7,86,2025-09-28,18:59:49,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,82646,86,86,NNBRKBRQ,nnbrkbrq,nnbrkbrq/pppppppp/8/8/8/8/PPPPPPPP/NNBRKBRQ w KQkq - 0 1,nnbrkbrq/pppppppp/8/8/8/8/PPPPPPPP/NNBRKBRQ w GDgd - 0 1,1,0,29,,False,"PovScore(Cp(+29), WHITE)",True,True,35,48,57243995,2862056,d4,g6,Nb3,h5,e4,Bg7,"[Move.from_uci('d2d4'), Move.from_uci('g7g6'), Move.from_uci('a1b3'), Move.from_uci('h7h5'), Move.from_uci('e2e4'), Move.from_uci('f8g7'), Move.from_uci('h2h4'), Move.from_uci('d7d6'), Move.from_uci('f1e2'), Move.from_uci('c7c5'), Move.from_uci('c2c3'), Move.from_uci('c5d4'), Move.from_uci('b3d4'), Move.from_uci('b8c6'), Move.from_uci('d4c6'), Move.from_uci('b7c6'), Move.from_uci('h1h2'), Move.from_uci('a8b6'), Move.from_uci('e1g1'), Move.from_uci('g7h6'), Move.from_uci('c1h6'), Move.from_uci('h8h6'), Move.from_uci('e4e5'), Move.from_uci('b6d5'), Move.from_uci('e5d6'), Move.from_uci('d8d6'), Move.from_uci('d1d4'), Move.from_uci('c6c5'), Move.from_uci('d4e4'), Move.from_uci('g6g5'), Move.from_uci('b1a3'), Move.from_uci('e8f8'), Move.from_uci('a3c4')]","{'currmove': Move.from_uci('a2a4'),
 'currmovenumber': 7,
 'depth': 35,
 'hashfull': 48,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 57243995,
 'nps': 2862056,
 'pv': [Move.from_uci('d2d4'),
        Move.from_uci('g7g6'),
        Move.from_uci('a1b3'),
        Move.from_uci('h7h5'),
        Move.from_uci('e2e4'),
        Move.from_uci('f8g7'),
        Move.from_uci('h2h4'),
        Move.from_uci('d7d6'),
        Move.from_uci('f1e2'),
        Move.from_uci('c7c5'),
        Move.from_uci('c2c3'),
        Move.from_uci('c5d4'),
        Move.from_uci('b3d4'),
        Move.from_uci('b8c6'),
        Move.from_uci('d4c6'),
        Move.from_uci('b7c6'),
        Move.from_uci('h1h2'),
        Move.from_uci('a8b6'),
        Move.from_uci('e1g1'),
        Move.from_uci('g7h6'),
        Move.from_uci('c1h6'),
        Move.from_uci('h8h6'),
        Move.from_uci('e4e5'),
        Move.from_uci('b6d5'),
        Move.from_uci('e5d6'),
        Move.from_uci('d8d6'),
        Move.from_uci('d1d4'),
        Move.from_uci('c6c5'),
        Move.from_uci('d4e4'),
        Move.from_uci('g6g5'),
        Move.from_uci('b1a3'),
        Move.from_uci('e8f8'),
        Move.from_uci('a3c4')],
 'score': PovScore(Cp(+29), WHITE),
 'seldepth': 48,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,87,2025-09-28,19:00:09,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,83607,87,87,NNBRKRQB,nnbrkrqb,nnbrkrqb/pppppppp/8/8/8/8/PPPPPPPP/NNBRKRQB w KQkq - 0 1,nnbrkrqb/pppppppp/8/8/8/8/PPPPPPPP/NNBRKRQB w FDfd - 0 1,1,0,19,,False,"PovScore(Cp(+19), WHITE)",,True,31,42,54377950,2718761,f4,Nb6,,,,,"[Move.from_uci('f2f4'), Move.from_uci('a8b6')]","{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 1,
 'depth': 31,
 'hashfull': 41,
 'multipv': 1,
 'nodes': 54377950,
 'nps': 2718761,
 'pv': [Move.from_uci('f2f4'), Move.from_uci('a8b6')],
 'score': PovScore(Cp(+19), WHITE),
 'seldepth': 42,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,88,2025-09-28,19:00:29,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,84568,88,88,NBNRBKRQ,nbnrbkrq,nbnrbkrq/pppppppp/8/8/8/8/PPPPPPPP/NBNRBKRQ w KQkq - 0 1,nbnrbkrq/pppppppp/8/8/8/8/PPPPPPPP/NBNRBKRQ w GDgd - 0 1,1,0,29,,False,"PovScore(Cp(+29), WHITE)",True,True,36,35,60504151,3025207,d4,d5,Nab3,Nd6,c3,c6,"[Move.from_uci('d2d4'), Move.from_uci('d7d5'), Move.from_uci('a1b3'), Move.from_uci('c8d6'), Move.from_uci('c2c3'), Move.from_uci('c7c6'), Move.from_uci('e1d2'), Move.from_uci('a8b6'), Move.from_uci('c1d3'), Move.from_uci('b6c4'), Move.from_uci('g2g4'), Move.from_uci('e8d7'), Move.from_uci('h2h4'), Move.from_uci('f8d8'), Move.from_uci('d2f4'), Move.from_uci('b7b6'), Move.from_uci('f1d1'), Move.from_uci('g7g6'), Move.from_uci('b3d2'), Move.from_uci('c4d2'), Move.from_uci('d1d2'), Move.from_uci('f7f6'), Move.from_uci('h1h2'), Move.from_uci('c8b7'), Move.from_uci('f2f3'), Move.from_uci('g8e8'), Move.from_uci('d2d1'), Move.from_uci('h8f8'), Move.from_uci('d1e1'), Move.from_uci('a7a5'), Move.from_uci('h2g3'), Move.from_uci('a5a4'), Move.from_uci('a2a3')]","{'currmove': Move.from_uci('d2d4'),
 'currmovenumber': 1,
 'depth': 36,
 'hashfull': 46,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 60504151,
 'nps': 3025207,
 'pv': [Move.from_uci('d2d4'),
        Move.from_uci('d7d5'),
        Move.from_uci('a1b3'),
        Move.from_uci('c8d6'),
        Move.from_uci('c2c3'),
        Move.from_uci('c7c6'),
        Move.from_uci('e1d2'),
        Move.from_uci('a8b6'),
        Move.from_uci('c1d3'),
        Move.from_uci('b6c4'),
        Move.from_uci('g2g4'),
        Move.from_uci('e8d7'),
        Move.from_uci('h2h4'),
        Move.from_uci('f8d8'),
        Move.from_uci('d2f4'),
        Move.from_uci('b7b6'),
        Move.from_uci('f1d1'),
        Move.from_uci('g7g6'),
        Move.from_uci('b3d2'),
        Move.from_uci('c4d2'),
        Move.from_uci('d1d2'),
        Move.from_uci('f7f6'),
        Move.from_uci('h1h2'),
        Move.from_uci('c8b7'),
        Move.from_uci('f2f3'),
        Move.from_uci('g8e8'),
        Move.from_uci('d2d1'),
        Move.from_uci('h8f8'),
        Move.from_uci('d1e1'),
        Move.from_uci('a7a5'),
        Move.from_uci('h2g3'),
        Move.from_uci('a5a4'),
        Move.from_uci('a2a3')],
 'score': PovScore(Cp(+29), WHITE),
 'seldepth': 35,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,89,2025-09-28,19:00:49,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,85529,89,89,NNRBBKRQ,nnrbbkrq,nnrbbkrq/pppppppp/8/8/8/8/PPPPPPPP/NNRBBKRQ w KQkq - 0 1,nnrbbkrq/pppppppp/8/8/8/8/PPPPPPPP/NNRBBKRQ w GCgc - 0 1,1,0,23,,False,"PovScore(Cp(+23), WHITE)",True,True,30,50,60105950,3005297,g4,d6,Qxb7,Nb6,Qg2,g5,"[Move.from_uci('g2g4'), Move.from_uci('d7d6'), Move.from_uci('h1b7'), Move.from_uci('a8b6'), Move.from_uci('b7g2'), Move.from_uci('g7g5'), Move.from_uci('d2d3'), Move.from_uci('h8b2'), Move.from_uci('a1b3'), Move.from_uci('b2g7'), Move.from_uci('c2c4'), Move.from_uci('c7c5'), Move.from_uci('e1c3'), Move.from_uci('g7g6'), Move.from_uci('d1c2'), Move.from_uci('g6h6'), Move.from_uci('b1d2'), Move.from_uci('e8c6'), Move.from_uci('d2f3'), Move.from_uci('e7e6'), Move.from_uci('g2g3'), Move.from_uci('d8e7'), Move.from_uci('h2h3'), Move.from_uci('b8d7'), Move.from_uci('c1b1'), Move.from_uci('c6a4'), Move.from_uci('b1c1'), Move.from_uci('a4c6'), Move.from_uci('e2e4'), Move.from_uci('c6a8')]","{'currmove': Move.from_uci('d2d4'),
 'currmovenumber': 6,
 'depth': 30,
 'hashfull': 54,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 60105950,
 'nps': 3005297,
 'pv': [Move.from_uci('g2g4'),
        Move.from_uci('d7d6'),
        Move.from_uci('h1b7'),
        Move.from_uci('a8b6'),
        Move.from_uci('b7g2'),
        Move.from_uci('g7g5'),
        Move.from_uci('d2d3'),
        Move.from_uci('h8b2'),
        Move.from_uci('a1b3'),
        Move.from_uci('b2g7'),
        Move.from_uci('c2c4'),
        Move.from_uci('c7c5'),
        Move.from_uci('e1c3'),
        Move.from_uci('g7g6'),
        Move.from_uci('d1c2'),
        Move.from_uci('g6h6'),
        Move.from_uci('b1d2'),
        Move.from_uci('e8c6'),
        Move.from_uci('d2f3'),
        Move.from_uci('e7e6'),
        Move.from_uci('g2g3'),
        Move.from_uci('d8e7'),
        Move.from_uci('h2h3'),
        Move.from_uci('b8d7'),
        Move.from_uci('c1b1'),
        Move.from_uci('c6a4'),
        Move.from_uci('b1c1'),
        Move.from_uci('a4c6'),
        Move.from_uci('e2e4'),
        Move.from_uci('c6a8')],
 'score': PovScore(Cp(+23), WHITE),
 'seldepth': 50,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
